code,name
033151,聯發科統一55購01
033154,華固統一45購03
033155,華固統一45購04
033156,陽明統一45購07
033157,中信金統一45購01
033158,晶豪科統一49購02
033159,威健統一49購02
033160,威健統一49購03
033161,威健統一4B購01
033162,緯創統一48購02
033163,碩天統一45購02
033164,碩天統一45購03
033165,碩天統一45購04
033166,天鈺統一47購01
033167,至上統一49購01
033169,達方統一45購01
033171,世紀鋼統一45購02
033207,瑞儀兆豐45購01
033208,力積電兆豐45購01
033209,至上兆豐45購01
033211,旺宏富邦45購01
033233,鴻海元大45購01
033260,奇鋐元大45購01
033282,鴻海群益45購01
033295,新光金群益45購01
033319,光寶科兆豐45購01
033320,鴻海兆豐45購01
033325,凌陽兆豐45購01
033327,晶豪科兆豐45購01
033330,美利達兆豐45購01
033335,大山凱基45購01
033336,大山凱基45購02
033346,佳能凱基45購01
033364,緯穎凱基45購01
033366,至上凱基45購01
033367,至上凱基45購02
033368,至上凱基45購03
033371,勤美統一47購03
033373,鴻海統一45購08
033374,鴻海統一45購09
033375,鴻海統一45購10
033376,鴻海統一48購04
033377,鴻海統一4A購01
033378,鴻海統一55購02
033380,光罩統一49購01
033381,智邦統一45購02
033382,智邦統一45購03
033383,台光電統一45購03
033384,美律統一49購01
033385,京元電統一45購01
033387,冠德統一47購04
033388,華固統一45購05
033389,華南金統一45購01
033390,中信金統一45購02
033391,大立光統一45購01
033392,威健統一45購02
033393,敦泰統一45購02
033394,辛耘統一45購01
033395,材料統一49購02
033396,達發統一51購01
033397,泰銘統一48購01
033473,元日2X國票45購01
033492,德律國票45購01
033505,川湖元大45購01
033518,台積電元大45購02
033566,台郡第一45購01
033573,美時富邦45購01
033574,川湖富邦45購01
033583,台積電永豐45購05
033602,信錦統一45購02
033603,美時統一55購01
033604,鴻海統一45購11
033605,鴻海統一45購12
033606,鴻海統一49購05
033607,鴻海統一53購08
033609,光罩統一45購01
033610,光罩統一45購02
033611,智邦統一45購04
033612,宏�眵峇@45購01
033613,技嘉統一45購03
033614,冠德統一47購05
033616,裕民統一48購01
033617,萬海統一48購01
033619,富邦金統一45購01
033620,神基統一45購04
033622,健鼎統一48購01
033623,健鼎統一49購01
033624,京鼎統一45購03
033625,京鼎統一45購04
033628,台郡統一45購01
033629,達發統一45購01
033630,愛普統一45購02
033631,鼎基統一45購01
033632,東哥統一45購01
033633,世紀鋼統一55購01
033646,億光凱基45購01
033655,中航凱基45購01
033656,中航凱基45購02
033662,台驊控凱基45購01
033663,台驊控凱基45購02
033669,辛耘凱基45購02
033670,辛耘凱基45購03
033746,晶豪科元大45購01
033771,川湖國票45購01
033799,燿華群益45購01
033808,長榮航群益45購02
033819,鴻海永豐47購02
033820,鴻海永豐47購03
033825,大同永豐45購02
033833,華邦電兆豐45購01
033896,信錦統一47購01
033899,光寶科統一45購01
033900,光寶科統一45購02
033901,光寶科統一45購03
033902,鴻海統一45購14
033903,鴻海統一49購06
033904,鴻海統一4B購02
033906,華碩統一46購01
033907,燿華統一45購03
033908,燿華統一46購01
033909,燿華統一49購01
033910,大同統一45購02
033911,技嘉統一45購04
033912,聯發科統一45購07
033913,聯發科統一45購08
033914,聯發科統一4C購01
033915,裕民統一45購01
033916,萬海統一45購04
033917,慧洋統一4B購01
033918,健鼎統一4B購01
033919,上緯控統一45購01
033920,天鈺統一45購01
033921,樺漢統一45購03
033922,愛普統一49購01
033931,長榮元富47購01
034022,鴻海群益45購02
034023,鴻海群益4B購02
034024,鴻海群益51購01
034046,台驊控群益45購02
034065,鴻海永豐48購02
034087,華通統一49購02
034089,華碩統一49購01
034090,燿華統一45購04
034091,冠德統一51購02
034092,長榮統一45購07
034093,長榮統一45購08
034094,新興統一47購01
034095,陽明統一45購08
034096,陽明統一45購09
034097,陽明統一46購03
034098,陽明統一4B購01
034099,陽明統一4B購02
034101,華航統一49購01
034103,萬海統一45購05
034104,萬海統一45購06
034105,萬海統一45購07
034106,萬海統一46購01
034107,萬海統一49購01
034108,萬海統一4B購01
034109,長榮航統一49購01
034110,台驊控統一49購01
034111,台驊控統一49購02
034112,慧洋統一48購01
034113,國泰金統一45購01
034114,文曄統一46購01
034140,鴻海元富45購02
034141,台積電元富45購03
034150,京元電元富45購01
034163,群高息凱基45購02
034178,陽明凱基45購01
034188,德律凱基45購01
034230,台驊控群益46購01
034231,台驊控群益46購02
034260,長榮元大45購01
034321,威盛國票46購01
034332,德律國票46購01
03436P,大立光富邦46售03
034377,長榮凱基45購02
034423,台驊控群益45購03
034447,堤維西統一45購01
034448,堤維西統一45購02
034449,長榮統一49購01
034450,長榮統一4C購01
034451,長榮統一55購01
034452,陽明統一45購10
034453,陽明統一46購04
034454,陽明統一49購01
034455,陽明統一55購01
034456,萬海統一45購08
034457,萬海統一55購01
034458,長榮航統一45購03
034459,慧洋統一48購02
034460,玉山金統一45購01
034461,元大金統一45購01
034462,晶豪科統一48購01
034463,文曄統一46購02
034464,臻鼎統一48購01
034465,穎崴統一45購02
034466,永道統一4B購01
034467,永道統一55購01
034480,長榮永豐45購02
03449P,台積電統一47售03
034570,陽明元大45購01
034597,世紀鋼元大45購02
034602,臺股指元大45購01
034603,臺股指元大45購02
034612,藍天富邦45購01
034613,長榮富邦45購01
034632,鴻海永豐47購04
034633,鴻海永豐48購03
034675,陽明國票45購01
034676,陽明國票45購02
034680,神基國票46購01
034694,T50正2統一49購01
034695,堤維西統一49購01
034697,敬鵬統一49購01
034698,英業達統一45購03
034699,金像電統一45購02
034700,長榮統一45購09
034701,長榮統一45購10
034702,長榮統一47購03
034703,長榮統一49購02
034704,長榮統一55購02
034705,陽明統一45購11
034706,陽明統一45購12
034707,陽明統一45購13
034708,陽明統一47購02
034709,陽明統一47購03
034710,陽明統一48購01
034711,陽明統一49購02
034713,陽明統一49購03
034714,陽明統一4B購03
034715,陽明統一55購02
034717,華航統一45購01
034718,華航統一55購01
034719,長榮航統一45購04
034720,文曄統一45購02
034721,上緯控統一45購02
034722,定穎控統一49購02
034723,訊芯統一55購01
034724,永道統一45購01
034725,永道統一45購02
034726,勤誠統一47購02
034727,世紀鋼統一45購03
034741,鉅祥凱基45購01
034745,長榮凱基45購03
034746,新興凱基45購01
034750,陽明凱基45購02
034751,陽明凱基48購01
034752,陽明凱基48購02
034753,陽明凱基48購03
034778,鉅祥群益45購01
034786,陽明群益45購01
034797,永道群益45購01
034834,長榮元大45購02
034847,陽明元大45購02
034877,臺股指富邦47購02
034879,台積電永豐45購06
034918,創意國票47購01
034922,滬深2X元富45購01
034927,鴻海元富45購03
034934,長榮元富55購01
034936,緯創元富45購01
03493P,台積電凱基45售03
034943,群高息元大45購01
03494P,台積電凱基45售04
034975,長榮元大45購03
035012,佳能凱基45購02
035018,鉅祥凱基45購02
035037,臺股指凱基44購10
035046,藍天群益45購01
035054,德律群益44購01
035082,緯穎兆豐45購01
035117,臺股指富邦45購01
035143,緯創凱基44購01
035158,臺股指凱基47購01
035188,長榮元大45購04
035196,華航元大45購01
035226,聯發科元富44購09
035245,香港2X群益45購01
035246,國企2X群益47購01
035270,緯穎群益45購01
035283,華碩富邦45購01
035285,鉅祥富邦45購01
035297,T50反1中信45購01
035312,香港2X凱基45購01
035314,合機凱基44購01
035356,臺股指凱基45購03
035357,A50正2元富45購01
035358,元債2X元富4B購01
035365,啟�痐葩I45購01
035390,一詮群益45購01
035465,瑞軒富邦45購01
035484,美時永豐45購02
03549P,台積電凱基45售06
035505,上証2X國票44購01
035576,世紀鋼凱基45購02
035633,東陽群益45購01
035635,中鋼群益45購01
035652,泰金寶群益45購01
035664,T50反1中信45購02
035687,立積永豐45購01
035702,第一銅富邦44購01
035713,滬深2X元富45購02
035724,晶心科元富45購01
03574P,T50正2凱基44售02
03575P,台積電凱基45售07
035761,上証2X群益45購01
03576P,台積電凱基4A售07
035782,華東群益45購01
035789,T50反1元大44購03
035790,T50反1元大44購04
035791,元債2X元大4B購01
035793,美債2X元大48購01
035803,鴻海元大45購02
035806,國巨元大44購01
035807,國巨元大45購02
03580P,臺股指凱基45售13
035811,英業達元大45購01
035813,技嘉元大44購01
035822,長榮元大44購01
035823,長榮元大45購05
035826,華航元大44購01
035828,長榮航元大44購01
035829,長榮航元大45購02
035832,大立光元大44購02
035833,大立光元大45購01
035869,華通永豐45購01
035878,立積永豐45購02
035882,力智永豐45購01
035890,臺股指富邦47購03
035895,貿聯兆豐45購01
035898,友訊元富45購01
035925,T50反1凱基45購02
035973,三陽元大44購01
035976,鴻海元大44購06
035977,鴻海元大45購03
035979,台積電元大44購03
035980,台積電元大45購03
035995,長榮元大44購02
035996,長榮元大45購06
036000,長榮航元大44購02
036002,大立光元大45購02
036006,玉晶光元大45購01
036008,立積元大45購01
036036,德律群益45購01
036054,T50反1富邦45購01
036055,T50反1富邦45購02
036083,力積電兆豐45購02
036084,寶成兆豐45購01
036085,世紀鋼兆豐45購01
03608P,毅嘉群益45售02
036103,一詮凱基45購01
036105,長榮凱基44購02
036121,臺股指凱基46購04
036125,美費半元富45購01
036171,微星群益45購01
036174,一詮群益45購02
036194,鴻海元大45購04
036197,國巨元大44購02
036198,國巨元大45購03
036200,台積電元大45購04
036213,長榮元大44購03
036214,長榮元大45購07
036217,長榮航元大44購03
036220,大立光元大45購03
036224,玉晶光元大45購02
036231,世紀鋼元大44購03
036233,世紀鋼元大45購03
036246,正崴永豐44購01
036253,T50反1凱基45購03
036266,微星凱基45購01
036269,長榮凱基45購04
036286,力智凱基45購01
036310,鴻海元大44購07
036313,國巨元大44購03
036314,國巨元大45購04
036323,華碩元大45購01
036327,正崴元大44購01
036328,正崴元大45購01
036330,一詮元大45購01
036338,奇鋐元大44購01
036351,穎崴元大45購01
036356,力智元大45購01
036364,世紀鋼元大44購04
03637P,T50正2元大44售02
036383,嘉澤群益44購01
036397,台積電元富45購04
036399,宏�痐葩I45購01
036413,力智元富45購01
03643P,美費半元大44售02
036443,鴻海永豐44購05
036454,立積永豐45購03
036484,奇鋐凱基44購03
036485,蔚華科凱基45購01
036486,蔚華科凱基48購01
036490,立積凱基44購01
036496,昇陽半凱基45購01
036497,勤誠凱基45購01
03649B,臺股指元大45熊04
036505,中興電富邦45購01
03650B,臺股指凱基45熊08
036514,國巨元富45購01
03651B,臺股指元大45熊06
03652B,臺股指元大46熊01
03653P,台灣50富邦44售04
03654B,臺股指凱基45熊09
036554,中砂元大44購02
036555,中砂元大45購01
036559,鴻海元大44購08
03655B,臺股指元大45熊09
036564,宏�痐舅j45購01
036567,鴻準元大44購02
03656B,臺股指元大46熊04
03656P,台積電元富47售04
036570,華碩元大45購02
036572,友達元大44購01
036575,聯發科元大45購01
036589,奇鋐元大44購02
03658B,臺股指凱基45熊11
036598,勤誠元大45購01
036639,鴻準元富46購01
03663B,臺股指元大48熊02
036644,明泰元富46購01
03664B,臺股指元大48熊03
036656,聯鈞富邦46購01
036658,美指反凱基46購01
036659,科技息凱基46購01
03665B,臺股指元大4A熊02
036661,中砂凱基44購01
036668,長榮凱基46購02
03666B,臺股指凱基4B熊01
036671,晶豪科凱基44購01
036678,立積凱基44購02
03667B,臺股指凱基4A熊18
03668B,臺股指凱基53熊01
03669B,臺股指富邦53熊02
036707,聯電元大44購01
036708,聯電元大46購01
03670B,臺股指元大54熊05
036711,鴻海元大44購09
036715,國巨元大46購01
03671B,臺股指凱基4B熊20
036721,宏�痐舅j44購01
036722,宏�痐舅j46購01
036723,英業達元大46購01
036725,金像電元大46購01
036728,微星元大46購01
03672B,臺股指凱基54熊05
036754,力智元大44購01
036766,臺股指元大44購10
036772,燿華兆豐46購01
036778,鉅祥富邦45購02
036786,技嘉永豐46購01
036788,聯發科永豐45購01
036820,燿華凱基45購01
036821,燿華凱基46購01
036833,立積凱基45購01
036845,臺股指凱基45購06
036846,上証2X元富46購01
036862,健策國票4C購01
036888,臺指反元大45購01
036893,鴻海元大45購05
036896,國巨元大46購02
03689P,T50正2凱基44售03
036901,宏�痐舅j45購02
036902,宏�痐舅j46購02
036912,燿華元大46購01
036919,鉅祥元大46購01
036925,新光金元大45購01
036940,南電元大46購01
03695P,聯發科永豐44售02
036970,台積電永豐46購01
036986,臺指反凱基45購01
037007,玉晶光凱基46購01
03700P,臺股指元富44售02
03701P,臺股指元富44售03
03702P,臺股指元富44售04
037042,川湖國票48購01
037043,光寶科國票48購01
03704P,台灣50凱基45售01
037066,鴻海元大45購06
037077,華碩元大45購03
037082,燿華元大46購02
037090,瑞軒元大46購01
03709P,大立光富邦46售04
037102,立積元大45購02
037106,穎崴元大45購02
037107,穎崴元大46購01
037123,台積電群益45購04
037134,健策群益46購01
037150,威健兆豐46購01
037154,T50反1永豐46購01
037164,新光金永豐46購01
037166,材料永豐45購01
037188,鴻海元富46購01
037191,台積電元富46購01
037197,日月光元富46購01
037198,緯穎元富46購01
037262,華新科元大46購01
037265,冠德元大46購01
037270,裕民元大46購01
037277,晶豪科元大45購02
037278,晶豪科元大46購01
037285,智原元大46購01
037290,貿聯元大46購01
037297,穎崴元大45購03
037298,穎崴元大46購02
037301,勤誠元大46購01
037305,信錦國票46購01
037327,中砂統一46購01
037328,第一銅統一47購01
037329,川湖統一49購02
037330,聯電統一48購01
037331,鴻海統一4A購02
037332,智邦統一49購01
037333,海悅統一45購03
037334,鴻準統一47購02
037335,鴻準統一4C購01
037336,燿華統一46購02
037337,聯發科統一46購02
037338,聯發科統一4C購02
037339,長榮統一46購03
037340,長榮統一48購01
037341,神基統一48購01
037342,奇鋐統一47購03
037343,智原統一4C購01
037344,玉晶光統一45購01
037345,玉晶光統一46購02
037346,玉晶光統一49購01
037347,聯鈞統一4C購01
037348,凌華統一4C購01
037349,勤誠統一46購01
037379,一詮富邦45購01
037412,和碩國票48購01
037425,華航凱基46購01
037427,新光金凱基46購01
037428,智原凱基46購01
037437,祥碩凱基46購01
037441,穎崴凱基46購01
037444,勤美統一49購01
037445,和大統一45購01
037446,中砂統一49購01
037447,第一銅統一4A購01
037448,台達電統一45購05
037449,金寶統一45購01
037450,鴻海統一56購01
037451,國巨統一48購01
037452,台積電統一56購01
037453,華碩統一48購01
037454,致茂統一46購01
037456,台光電統一49購02
037457,聯發科統一56購01
037458,鉅祥統一45購01
037459,一詮統一46購01
037460,一詮統一48購02
037461,一詮統一48購03
037462,一詮統一49購02
